Info : 377 948 ftdi.c:301 ftdi_speed(): ftdi: if you experience problems at higher adapter clocks, try the command "ftdi_tdo_sample_edge falling"
Info : 380 948 core.c:1479 adapter_init(): clock speed 10000 kHz
Info : 389 1449 core.c:1037 jtag_examine_chain_display(): JTAG tap: nds.tap tap/device found: 0x1000563d (mfg: 0x31e (Andes Technology Corporation), part: 0x0005, ver: 0x1)
User : 656 1592 command.c:546 command_print(): configure: bak_debug_buf = 0x00200000
Debug: 657 1593 nds32_v5_cmd.c:502 handle_ndsv5_configure_command(): p_nds_bak_debug_buffer_start = 0xffd90008, p_nds_bak_debug_buffer_end = 0xfff90008
User : 660 1593 command.c:546 command_print(): configure: tdesc_bit ndsv5_tdesc_bitfield.xml
User : 663 1593 command.c:546 command_print(): configure: aligned_access
User : 666 1593 command.c:546 command_print(): configure: reg_symbolic_name
User : 669 1593 command.c:546 command_print(): configure: scan_retry_times = 0x00000003
User : 672 1593 command.c:546 command_print(): configure: jtag_scans_optimize = 0x00000004
User : 677 1593 command.c:546 command_print(): configure: jtag_max_scans = 0x00000040
User : 680 1593 command.c:546 command_print(): configure: dis_condition_break = 0x00000001
User : 683 1593 command.c:546 command_print(): configure: wip_bytes_per_dot = 0x00002000
User : 686 1593 command.c:546 command_print(): configure: dmi_quick_access = 0x00000000
User : 689 1593 command.c:546 command_print(): configure: dmi_access_mem = 0x00000000
User : 693 1593 command.c:546 command_print(): configure: log_file_size = 0x00a00000
User : 696 1593 command.c:546 command_print(): configure: desc Andes_v4.5.1_BUILD_ID_2019051618
User : 699 1594 command.c:546 command_print(): configure: burn_port 2354
Info : 701 1594 server.c:337 add_service(): Listening on port 2354 for burner connections
User : 704 1594 command.c:546 command_print(): configure: halt_on_reset = 0x00000000
Info : 709 1594 server.c:337 add_service(): Listening on port 6666 for tcl connections
Info : 710 1594 server.c:337 add_service(): Listening on port 4444 for telnet connections
Info : 757 1596 core.c:1037 jtag_examine_chain_display(): JTAG tap: nds.tap tap/device found: 0x1000563d (mfg: 0x31e (Andes Technology Corporation), part: 0x0005, ver: 0x1)
Error: 845 1609 riscv-013.c:857 execute_abstract_command(): command 0x321008 failed; abstractcs=0x8000304
Debug: 860 1627 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[misa] = 0x40901105 
Debug: 862 1628 nds32_v5_cmd.c:1784 ndsv5_redefine_CSR_name(): ndsv5_redefine_CSR_name
Debug: 179372 1220445 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 179383 1220446 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 179406 1220449 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 179419 1220450 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 179436 1220451 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 179469 1220454 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 179478 1220455 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b643  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 179514 1220459 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 179983 1220530 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 179998 1220531 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 180011 1220532 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 180034 1220535 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 180046 1220536 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 180063 1220537 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 180075 1220538 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
User : 180085 1220539 nds_spiflash.c:470 ndsspi_write_sector_buffer(): 
SPI_DOT
Debug: 180133 1220545 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 180137 1220545 riscv-013.c:3821 write_memory(): writing 1 words of 4 bytes to 0x00003108 = 0x2f002808
Debug: 180147 1220546 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 180156 1220546 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 180169 1220547 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 180193 1220550 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 180202 1220551 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 180247 1220555 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 180251 1220555 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000310c = 0x61290200
Debug: 180261 1220555 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 180270 1220556 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 180283 1220556 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x310c 
Debug: 180307 1220559 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 180316 1220560 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 180354 1220563 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 180372 1220565 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 180383 1220566 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 180393 1220567 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 180408 1220568 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 180419 1220569 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 180442 1220572 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 180455 1220573 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 180472 1220574 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 180505 1220577 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 180514 1220578 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b643  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 180550 1220583 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 181770 1220782 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 181785 1220784 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 181798 1220785 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 181821 1220788 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 181833 1220789 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 181850 1220790 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 181862 1220791 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 184081 1220807 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 184085 1220807 riscv-013.c:3821 write_memory(): writing 8174 words of 4 bytes to 0x00003108 = 0x02760004
Debug: 184095 1220808 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 184104 1220809 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 184117 1220809 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 193192 1220986 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 193201 1220987 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 193246 1220991 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 193250 1220991 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000b0c0 = 0x00000201
Debug: 193260 1220992 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 193269 1220992 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 193282 1220993 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0xb0c0 
Debug: 193306 1220996 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 193315 1220996 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 193353 1221000 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 193371 1221001 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 193382 1221002 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 193392 1221003 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 193407 1221005 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 193418 1221006 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 193441 1221008 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 193454 1221009 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 193471 1221011 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 193504 1221014 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 193513 1221014 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b643  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 193549 1221019 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 194028 1221090 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 194043 1221092 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 194056 1221093 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 194079 1221096 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 194091 1221097 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 194108 1221098 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 194120 1221099 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
User : 194130 1221100 nds_spiflash.c:470 ndsspi_write_sector_buffer(): 
SPI_DOT
Debug: 194178 1221106 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 194182 1221106 riscv-013.c:3821 write_memory(): writing 1 words of 4 bytes to 0x00003108 = 0x37003008
Debug: 194192 1221106 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 194201 1221107 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 194214 1221107 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 194238 1221110 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 194247 1221111 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 194292 1221115 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 194296 1221115 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000310c = 0x61290200
Debug: 194306 1221116 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 194315 1221117 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 194328 1221117 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x310c 
Debug: 194352 1221120 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 194361 1221121 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 194399 1221124 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 194417 1221126 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 194428 1221127 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 194438 1221127 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 194453 1221129 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 194464 1221130 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 194487 1221133 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 194500 1221134 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 194517 1221135 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 194550 1221138 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 194559 1221139 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b643  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 194595 1221143 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 195915 1221342 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 195930 1221343 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 195943 1221344 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 195966 1221347 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 195978 1221348 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 195995 1221349 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 196007 1221350 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 198226 1221367 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 198230 1221367 riscv-013.c:3821 write_memory(): writing 8174 words of 4 bytes to 0x00003108 = 0x02f40004
Debug: 198240 1221367 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 198249 1221368 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 198262 1221368 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 207337 1221544 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 207346 1221545 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 207391 1221549 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 207395 1221549 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000b0c0 = 0x00000201
Debug: 207405 1221550 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 207414 1221551 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 207427 1221551 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0xb0c0 
Debug: 207451 1221554 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 207460 1221555 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 207498 1221558 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 207516 1221559 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 207527 1221560 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 207537 1221561 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 207552 1221563 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 207563 1221564 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 207586 1221566 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 207599 1221567 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 207616 1221569 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 207649 1221572 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 207658 1221573 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b643  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 207694 1221577 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 208163 1221648 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 208178 1221650 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 208191 1221651 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 208214 1221654 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 208226 1221655 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 208243 1221656 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 208255 1221657 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
User : 208265 1221658 nds_spiflash.c:470 ndsspi_write_sector_buffer(): 
SPI_DOT
Debug: 208313 1221664 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 208317 1221664 riscv-013.c:3821 write_memory(): writing 1 words of 4 bytes to 0x00003108 = 0x3f003808
Debug: 208327 1221665 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 208336 1221665 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 208349 1221666 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 208373 1221669 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 208382 1221669 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 208427 1221673 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 208431 1221673 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000310c = 0x61290200
Debug: 208441 1221674 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 208450 1221675 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 208463 1221675 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x310c 
Debug: 208487 1221678 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 208496 1221679 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 208534 1221682 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 208552 1221684 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 208563 1221685 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 208573 1221685 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 208588 1221687 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 208599 1221688 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 208622 1221691 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 208635 1221692 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 208652 1221693 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 208685 1221696 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 208694 1221697 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b643  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 208730 1221701 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 210050 1221898 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 210065 1221900 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 210078 1221901 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 210101 1221904 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 210113 1221905 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 210130 1221906 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 210142 1221907 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 212361 1221923 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 212365 1221923 riscv-013.c:3821 write_memory(): writing 8174 words of 4 bytes to 0x00003108 = 0x03720004
Debug: 212375 1221924 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 212384 1221925 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 212397 1221925 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 221472 1222101 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 221481 1222101 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 221526 1222105 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 221530 1222105 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000b0c0 = 0x00000211
Debug: 221540 1222106 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 221549 1222107 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 221562 1222107 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0xb0c0 
Debug: 221586 1222110 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 221595 1222111 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 221633 1222114 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
